source_id,source_slug,source_article,target_slug,target_url,anchor_text,full_crosslink_text,context_snippet,href
7a7ee600-a95d-4e45-a3ff-c2815d27ea4c,nsjk8k6v,Hearing,8w58nrk1,https://oecs.mit.edu/pub/8w58nrk1,Visual Cognitive Neuroscience,[see Visual Cognitive Neuroscience],"Hearing and auditory perception played a key historical role in the development of psychophysics (), language cognition (), and multisensory perception (). Nevertheless, such research was eclipsed by the attention devoted to vision durin...",https://oecs.mit.edu/pub/8w58nrk1
4ea61aa9-0cfd-43ce-805a-856b26b67be8,in0y7zea,Sound Symbolism,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"replication of the maluma/takete effect, dubbed in their study the bouba/kiki effect, led to the revitalization of the study of sound symbolism and linguistic iconicity in general. Sound symbolism is an active area of research in cogniti...",https://oecs.mit.edu/pub/xohbfbix
4ea61aa9-0cfd-43ce-805a-856b26b67be8,in0y7zea,Sound Symbolism,3bgjh908,https://oecs.mit.edu/pub/3bgjh908,Neuroscience of Language,[see Neuroscience of Language],"Sound symbolism has been studied using two major methods . Linguists have compared the phonological distributions of basic words in numerous languages and found nonarbitrary sound–meaning correspondences, such as /n/ for “nose” (e.g., ha...",https://oecs.mit.edu/pub/3bgjh908
4ea61aa9-0cfd-43ce-805a-856b26b67be8,in0y7zea,Sound Symbolism,dubzy1cd,https://oecs.mit.edu/pub/dubzy1cd,Word Learning,[see Word Learning],Sound symbolism may facilitate children’s and adults’ word learning [see Word Learning]. It is an open question whether sound symbolism also helped in the creation and evolution of spoken language.,https://oecs.mit.edu/pub/dubzy1cd
84963756-458a-4c3c-946f-6e7add7869a0,h6pgywr9,Interoception,ydxr9tvu,https://oecs.mit.edu/pub/ydxr9tvu,Bodily Sensations,[see Bodily Sensations],"The very definition of interoception also evolved over time, the current consensus being that interoception extends beyond mere registration to include the integration and interpretation of interoceptive signals and, also importantly, to...",https://oecs.mit.edu/pub/ydxr9tvu
84963756-458a-4c3c-946f-6e7add7869a0,h6pgywr9,Interoception,qwrz95aw,https://oecs.mit.edu/pub/qwrz95aw,Affective Neuroscience,[see Affective Neuroscience],"Intuitively, one tends to associate feelings of a heart pounding in the chest or of butterflies in your stomach with emotional feelings in humans (). However, the exact nature of the association between bodily state and emotional feeling...",https://oecs.mit.edu/pub/qwrz95aw
84963756-458a-4c3c-946f-6e7add7869a0,h6pgywr9,Interoception,y25banqk,https://oecs.mit.edu/pub/y25banqk,Self,[see Self],"Interoception, because it is involved in maintaining the integrity of the organism, is proposed to build a bodily and emotional self (; ; ) [see Self]. Interoception could also play a more general role in building the prereflective self...",https://oecs.mit.edu/pub/y25banqk
f1b0237e-fc60-40c7-84b6-c62bc7b3525c,or750iar,Spatial Cognition,1cafk2cg,https://oecs.mit.edu/pub/1cafk2cg,Proxemics,[see also Proxemics],"Considering the role of sensory and motor experience in development brings up the issue of the role of embodiment in adult cognition [see also Proxemics]. In the extreme, there have been suggestions that perception-action loops can accou...",https://oecs.mit.edu/pub/1cafk2cg
f1b0237e-fc60-40c7-84b6-c62bc7b3525c,or750iar,Spatial Cognition,usvwqp80,https://oecs.mit.edu/pub/usvwqp80,Gesture,[see Gesture],"Considering the role of sensory and motor experience in development brings up the issue of the role of embodiment in adult cognition [see also Proxemics]. In the extreme, there have been suggestions that perception-action loops can accou...",https://oecs.mit.edu/pub/usvwqp80
8593aeda-8eca-4007-bdf8-353ec295786d,2pvnx08y,Personal/Subpersonal Distinction,sr3246n4,https://oecs.mit.edu/pub/sr3246n4,Normativity,[see Normativity],The so-called Pittsburgh School of philosophers (including ; ) interpreted Dennett to be drawing a clear distinction between two very different kinds of explanations: normative explanations [see Normativity] about how we ought to think a...,https://oecs.mit.edu/pub/sr3246n4
788d38b2-5b36-4d06-8abb-babcbcf74d7f,iho7yj85,Foundations of Emotion,hggua2hs,https://oecs.mit.edu/pub/hggua2hs,Foundations of Rationality,[see Foundations of Rationality],"Most emotion theorists have followed Plato and Aristotle in considering emotions to be a potential source of irrationality and indeed of immorality [see Foundations of Rationality]. A notable exception being David Hume (1711–1776), who c...",https://oecs.mit.edu/pub/hggua2hs
788d38b2-5b36-4d06-8abb-babcbcf74d7f,iho7yj85,Foundations of Emotion,1bu7sqv2,https://oecs.mit.edu/pub/1bu7sqv2,Cognitive Ontology,[see Cognitive Ontology],"This renewed interest in emotion theory is noticeable across a wide range of disciplines; foremost in cognitive science, emotions are now recognized as one of the main driving forces of the mind. It has indeed been suggested that affecti...",https://oecs.mit.edu/pub/1bu7sqv2
788d38b2-5b36-4d06-8abb-babcbcf74d7f,iho7yj85,Foundations of Emotion,qlm9zp9e,https://oecs.mit.edu/pub/qlm9zp9e,Social Identity,[see Social Identity],Emotions are thought to play a central role in many distinct phenomena. Theories of psychological happiness and well-being often emphasize the importance of emotions (; ). The thought is that a happy life is a life in which the individua...,https://oecs.mit.edu/pub/qlm9zp9e
788d38b2-5b36-4d06-8abb-babcbcf74d7f,iho7yj85,Foundations of Emotion,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition],"A further set of questions concerns the implications of emotion theory on neighboring empirical fields. A prominent question in animal cognition research is whether nonhuman animals really experience emotions, and if so, what explains th...",https://oecs.mit.edu/pub/rbmlimm5
0c47da2b-9afc-4910-b2df-56a04522a729,sep9e3c2,Shared Intentionality,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"In the early 2000s, and investigated how these processes of shared intentionality emerged in human evolution and how they emerge in human ontogeny [see Cognitive Development]. Tomasello (, , ) distinguished between joint intentionality,...",https://oecs.mit.edu/pub/zw60p83x
0c47da2b-9afc-4910-b2df-56a04522a729,sep9e3c2,Shared Intentionality,sr3246n4,https://oecs.mit.edu/pub/sr3246n4,Normativity,[see Normativity],"Human groups may form collective agencies—prototypically cultural groups—with collective goals based in collective (or cultural) common ground. To facilitate coordination among in-group strangers, groups develop conventions—including com...",https://oecs.mit.edu/pub/sr3246n4
0c47da2b-9afc-4910-b2df-56a04522a729,sep9e3c2,Shared Intentionality,u870vxpu,https://oecs.mit.edu/pub/u870vxpu,Cultural Evolution,[see Cultural Evolution],"Human groups may form collective agencies—prototypically cultural groups—with collective goals based in collective (or cultural) common ground. To facilitate coordination among in-group strangers, groups develop conventions—including com...",https://oecs.mit.edu/pub/u870vxpu
0c47da2b-9afc-4910-b2df-56a04522a729,sep9e3c2,Shared Intentionality,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition],"Many comparative studies have purported to show that shared agency and intentionality are unique to humans among primates, suggesting further that this fact explains how and why only humans have come to live in cultural groups that creat...",https://oecs.mit.edu/pub/rbmlimm5
0c47da2b-9afc-4910-b2df-56a04522a729,sep9e3c2,Shared Intentionality,ho9e9c80,https://oecs.mit.edu/pub/ho9e9c80,Language,[see Language],"Traditionally, cognitive psychology and cognitive science have focused on the individual and their individual cognitive processes. The argument from shared intentionality theory is that many of humans’ most powerful cognitive processes c...",https://oecs.mit.edu/pub/ho9e9c80
36d1ca92-5159-42f6-8fa6-ab7908b8e4e0,k2ek981x,Reinforcement Learning,t5j0qv3d,https://oecs.mit.edu/pub/t5j0qv3d,Neuroplasticity,[see Neuroplasticity],"RL algorithms that incrementally track values with RPE updates have been especially popular in neuroscience and cognitive science because they capture many aspects of how biological agents, including humans, learn from rewards, but even...",https://oecs.mit.edu/pub/t5j0qv3d
36d1ca92-5159-42f6-8fa6-ab7908b8e4e0,k2ek981x,Reinforcement Learning,98iya9su,https://oecs.mit.edu/pub/98iya9su,Bayesianism,[see Bayesianism],"Contrary to RL AI agents that typically start their training from a blank slate, humans may benefit from many inductive biases: preexisting knowledge about their environment that can be used to learn more efficiently [see Bayesianism]. I...",https://oecs.mit.edu/pub/98iya9su
5cc1206d-47f0-4643-8193-7369ea30f65a,nj8ddnjn,Multi-Representational Learning,1rgtz41v,https://oecs.mit.edu/pub/1rgtz41v,Working Memory,[see Working Memory],"Accounts of cognitive processes underlying multi-representational learning initially followed an information-processing approach. For example, the cognitive theory of multimedia learning (see for a recent account) describes three stages....",https://oecs.mit.edu/pub/1rgtz41v
5cc1206d-47f0-4643-8193-7369ea30f65a,nj8ddnjn,Multi-Representational Learning,alhskwz6,https://oecs.mit.edu/pub/alhskwz6,Iconicity,[see Iconicity],"Another core concept is ontological commitment () or specificity (). Although the terms differ, the fundamental idea is that certain forms of representation (typically those that are iconic and more closely resemble what they are represe...",https://oecs.mit.edu/pub/alhskwz6
5cc1206d-47f0-4643-8193-7369ea30f65a,nj8ddnjn,Multi-Representational Learning,u870vxpu,https://oecs.mit.edu/pub/u870vxpu,Cultural Evolution,[see Cultural Evolution],"These three functions of multi-representational learning (to complement one another, to constrain misinterpretation, and to support the construction of new knowledge) underpin its central role as a social and cultural tool. It supports s...",https://oecs.mit.edu/pub/u870vxpu
494deacd-ed49-4708-b686-c0597537339c,e222wyjy,Compositionality,y1uhdz0y,https://oecs.mit.edu/pub/y1uhdz0y,Psycholinguistics,[see Psycholinguistics],"There are a wide range of challenges to compositionality (). One is the ubiquitous issue of ambiguity. For example, in “I saw a crane pick up a steel beam,” people tend to infer that “crane” refers to a machine rather than a bird because...",https://oecs.mit.edu/pub/y1uhdz0y
494deacd-ed49-4708-b686-c0597537339c,e222wyjy,Compositionality,gx9ypm4x,https://oecs.mit.edu/pub/gx9ypm4x,Conversation,[see Conversation],"A second issue is that of discourse-dependent items. In a discourse like “The kitten is sleeping quietly. She had a long day,” the pronoun “she” is very likely to be interpreted as referring to the same entity as “the kitten” in the firs...",https://oecs.mit.edu/pub/gx9ypm4x
494deacd-ed49-4708-b686-c0597537339c,e222wyjy,Compositionality,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],Recent developments in natural language processing have begun to offer new perspectives on compositionality. Perhaps the most striking finding is that modern large language models [see Large Language Models] seem to induce partial compos...,https://oecs.mit.edu/pub/zp5n8ivs
494deacd-ed49-4708-b686-c0597537339c,e222wyjy,Compositionality,suwgvzqg,https://oecs.mit.edu/pub/suwgvzqg,Primate Communication,[see Primate Communication],It has been suggested that the alleged failures of compositionality in language point to the compositionality of thought as the dominant interpretation of the principle in cognitive science (). Compositional interpretations have been off...,https://oecs.mit.edu/pub/suwgvzqg
2760bd31-093d-407a-9b2d-80c8cfb6f478,rr0bjsli,Uniquely Human Cognition,wxnjre8g,https://oecs.mit.edu/pub/wxnjre8g,Reasoning and Argumentation,[see Reasoning and Argumentation],"Many domain-general accounts emphasize the role of language in shaping uniquely human cognition, whether through an innate “mentalese” system that structures all thought () or through language as a necessary tool for higher-order cogniti...",https://oecs.mit.edu/pub/wxnjre8g
2760bd31-093d-407a-9b2d-80c8cfb6f478,rr0bjsli,Uniquely Human Cognition,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"Many domain-general accounts emphasize the role of language in shaping uniquely human cognition, whether through an innate “mentalese” system that structures all thought () or through language as a necessary tool for higher-order cogniti...",https://oecs.mit.edu/pub/zw60p83x
bfd2f9b7-98f2-4c2a-a8ba-83f4a98a82a5,tuj66qxb,Mirror Neurons,dqw08mkw,https://oecs.mit.edu/pub/dqw08mkw,Autism,[see Autism],"The broken mirror hypothesis posits that autism-related social deficits stem from impaired mirror neuron systems (). Early studies suggested differences in mirror neuron regions, but more recent research has not consistently supported th...",https://oecs.mit.edu/pub/dqw08mkw
bfd2f9b7-98f2-4c2a-a8ba-83f4a98a82a5,tuj66qxb,Mirror Neurons,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,"[see Theory of Mind, Social Cognitive Neuroscience]","Observing actions may engage neural processes akin to those used for action planning, supporting simulation-based theories of empathy and mind reading () [see Theory of Mind, Social Cognitive Neuroscience].",https://oecs.mit.edu/pub/8q02cvue
bfd2f9b7-98f2-4c2a-a8ba-83f4a98a82a5,tuj66qxb,Mirror Neurons,bc1nglmr,https://oecs.mit.edu/pub/bc1nglmr,Social Cognitive Neuroscience,"[see Theory of Mind, Social Cognitive Neuroscience]","Observing actions may engage neural processes akin to those used for action planning, supporting simulation-based theories of empathy and mind reading () [see Theory of Mind, Social Cognitive Neuroscience].",https://oecs.mit.edu/pub/bc1nglmr
4f342e36-0806-479e-a2db-c6cc96eebe1e,1rgtz41v,Working Memory,xdqgwrkq,https://oecs.mit.edu/pub/xdqgwrkq,Attention,[see Attention],"The third general feature is the central role of attention in selecting and processing stored information in working memory, as evidenced by the increase in dual-task interference when attentional demands are high [see Attention].",https://oecs.mit.edu/pub/xdqgwrkq
4f342e36-0806-479e-a2db-c6cc96eebe1e,1rgtz41v,Working Memory,dubzy1cd,https://oecs.mit.edu/pub/dubzy1cd,Word Learning,[see Word Learning],"Substantial amounts of research have demonstrated the practical importance of working memory in a remarkably wide range of settings, where the division between its visual and verbal components has proved highly fruitful. To give just a f...",https://oecs.mit.edu/pub/dubzy1cd
4f342e36-0806-479e-a2db-c6cc96eebe1e,1rgtz41v,Working Memory,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition],"Working memory has also long been studied in animals such as primates, rats, and pigeons using a variety of behavioral tasks [see Animal Cognition]. Using animals has the advantage of allowing the physiological basis of working memory to...",https://oecs.mit.edu/pub/rbmlimm5
02bf2682-aca1-4234-9b7a-2f2a7a322dd3,i1om74mo,Causal Learning,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"In parallel, developmental psychologists articulated the “theory theory”: the idea that children’s cognitive development and learning is like theory formation in science [see Cognitive Development] (; ; ). Causal learning plays a central...",https://oecs.mit.edu/pub/zw60p83x
02bf2682-aca1-4234-9b7a-2f2a7a322dd3,i1om74mo,Causal Learning,98iya9su,https://oecs.mit.edu/pub/98iya9su,Bayesianism,[see Bayesianism; Bayesian Models of Cognition],"Causal relations are often described in terms of directed acyclic graphs that systematically connect causal variables, called Bayes nets. The graph can be used to systematically generate the conditional probabilities of variables and the...",https://oecs.mit.edu/pub/98iya9su
02bf2682-aca1-4234-9b7a-2f2a7a322dd3,i1om74mo,Causal Learning,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesianism; Bayesian Models of Cognition],"Causal relations are often described in terms of directed acyclic graphs that systematically connect causal variables, called Bayes nets. The graph can be used to systematically generate the conditional probabilities of variables and the...",https://oecs.mit.edu/pub/lwxmte1p
02bf2682-aca1-4234-9b7a-2f2a7a322dd3,i1om74mo,Causal Learning,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Theory of Mind],"A higher-order causal overhypothesis or framework theory could constrain lower-level models (). For example, if you believe that human actions are caused by beliefs and desires [see Theory of Mind], you can restrict lower-level causal ex...",https://oecs.mit.edu/pub/8q02cvue
02bf2682-aca1-4234-9b7a-2f2a7a322dd3,i1om74mo,Causal Learning,n6c8sb19,https://oecs.mit.edu/pub/n6c8sb19,Markov Chain Monte Carlo,[see Markov Chain Monte Carlo],The Bayesian hypothesis testing framework has a central dilemma: How does a learner search through all the possible causal hypotheses and decide which ones to test? There have been attempts to answer this question using “sampling” method...,https://oecs.mit.edu/pub/n6c8sb19
02bf2682-aca1-4234-9b7a-2f2a7a322dd3,i1om74mo,Causal Learning,d8e1n1e8,https://oecs.mit.edu/pub/d8e1n1e8,Social Learning,[see Social Learning],Children learn causal relationships both through active learning and exploration but also through observations of others and through language [see Social Learning] (; ).,https://oecs.mit.edu/pub/d8e1n1e8
02bf2682-aca1-4234-9b7a-2f2a7a322dd3,i1om74mo,Causal Learning,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],One important new direction concerns the relation between causal learning and the machine learning methods that have recently transformed computer science and AI. Even very large language models appear to have particular difficulty with...,https://oecs.mit.edu/pub/zp5n8ivs
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,8w58nrk1,https://oecs.mit.edu/pub/8w58nrk1,Visual Cognitive Neuroscience,[see Visual Cognitive Neuroscience; Concepts; Language Acquisition; Language Production],"Fodor saw the LoTH as rendering explicit what was tacit in the work of cognitive scientists at the time. To understand research that was being done in vision (e.g., feature extraction), concept learning (via hypothesis testing and confir...",https://oecs.mit.edu/pub/8w58nrk1
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,j39m4jos,https://oecs.mit.edu/pub/j39m4jos,Concepts,[see Visual Cognitive Neuroscience; Concepts; Language Acquisition; Language Production],"Fodor saw the LoTH as rendering explicit what was tacit in the work of cognitive scientists at the time. To understand research that was being done in vision (e.g., feature extraction), concept learning (via hypothesis testing and confir...",https://oecs.mit.edu/pub/j39m4jos
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Visual Cognitive Neuroscience; Concepts; Language Acquisition; Language Production],"Fodor saw the LoTH as rendering explicit what was tacit in the work of cognitive scientists at the time. To understand research that was being done in vision (e.g., feature extraction), concept learning (via hypothesis testing and confir...",https://oecs.mit.edu/pub/xohbfbix
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,e9aapok3,https://oecs.mit.edu/pub/e9aapok3,Language Production,[see Visual Cognitive Neuroscience; Concepts; Language Acquisition; Language Production],"Fodor saw the LoTH as rendering explicit what was tacit in the work of cognitive scientists at the time. To understand research that was being done in vision (e.g., feature extraction), concept learning (via hypothesis testing and confir...",https://oecs.mit.edu/pub/e9aapok3
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],"Connectionist networks have long been cited as an alternative to LoT architectures. Such models, also known as (artificial) neural networks, are made up of large networks of interconnected nodes and do not explicitly characterize the min...",https://oecs.mit.edu/pub/zp5n8ivs
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,8w58nrk1,https://oecs.mit.edu/pub/8w58nrk1,Visual Cognitive Neuroscience,[see Visual Cognitive Neuroscience; Causal Reasoning],"The fact that LoTs can differ from one another raises the possibility that different systems in the mind might operate over different LoTs. Visual perception might operate in one or more LoTs, for example, while logical operations in rea...",https://oecs.mit.edu/pub/8w58nrk1
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,ee7y4opg,https://oecs.mit.edu/pub/ee7y4opg,Causal Reasoning,[see Visual Cognitive Neuroscience; Causal Reasoning],"The fact that LoTs can differ from one another raises the possibility that different systems in the mind might operate over different LoTs. Visual perception might operate in one or more LoTs, for example, while logical operations in rea...",https://oecs.mit.edu/pub/ee7y4opg
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development; Animal Cognition],"The fact that LoTs can differ from one another raises the possibility that different systems in the mind might operate over different LoTs. Visual perception might operate in one or more LoTs, for example, while logical operations in rea...",https://oecs.mit.edu/pub/zw60p83x
79b53c0b-fc8d-4246-b4f5-0063518042a4,64sucmct,The Language of Thought Hypothesis,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Cognitive Development; Animal Cognition],"The fact that LoTs can differ from one another raises the possibility that different systems in the mind might operate over different LoTs. Visual perception might operate in one or more LoTs, for example, while logical operations in rea...",https://oecs.mit.edu/pub/rbmlimm5
e6f9bed3-4653-434e-ba4d-2c2924454690,wax35u8s,Cognitive Penetrability,1s77iad9,https://oecs.mit.edu/pub/1s77iad9,Unconscious Inference,[see Unconscious Inference],"In the 1950s, psychology underwent a significant shift away from behaviorism (which focused on observable behavior and was often skeptical of mental states) and Gibsonian direct perception theories (which posited that perception is direc...",https://oecs.mit.edu/pub/1s77iad9
e6f9bed3-4653-434e-ba4d-2c2924454690,wax35u8s,Cognitive Penetrability,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Theory of Mind],"The first debate stems from the computer revolution, which gave rise to the view that the mind is a computational system comprised of autonomous modules that are domain specific and informationally encapsulated—a position central to the...",https://oecs.mit.edu/pub/8q02cvue
e6f9bed3-4653-434e-ba4d-2c2924454690,wax35u8s,Cognitive Penetrability,x0sk7df7,https://oecs.mit.edu/pub/x0sk7df7,Mental Representation,[see Mental Representation],"The second debate stems from New Look–type experiments, which indicate that cognitive states such as beliefs can affect the perceptual content of experience (). Consider, for example, the experiment in which children from lower-income fa...",https://oecs.mit.edu/pub/x0sk7df7
e6f9bed3-4653-434e-ba4d-2c2924454690,wax35u8s,Cognitive Penetrability,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Theory of Mind],"Early vision is defined by the initial bottom-up processing of visual information along the pathway from the retina to the primary visual cortex and into higher visual areas, a process largely confined to the first 100 ms following stimu...",https://oecs.mit.edu/pub/8q02cvue
0b8879c0-25a9-4d2b-8f5a-2f27b89b3282,l3hscpvx,Motor Learning,s41l0yu6,https://oecs.mit.edu/pub/s41l0yu6,Memory,[see Memory],"The cognitive revolution marked a breakthrough in motor learning, sparked by Brenda Milner’s seminal work with patient H.M. After surgeons removed both medial temporal lobes, including the hippocampus, to treat his severe epilepsy, H.M....",https://oecs.mit.edu/pub/s41l0yu6
0b8879c0-25a9-4d2b-8f5a-2f27b89b3282,l3hscpvx,Motor Learning,k2ek981x,https://oecs.mit.edu/pub/k2ek981x,Reinforcement Learning,[see Reinforcement Learning],Motor learning is supported by multiple interacting systems that can be distinguished along several dimensions. One key distinction lies in their temporal dynamics; fast processes respond rapidly to sensory prediction errors but decay qu...,https://oecs.mit.edu/pub/k2ek981x
0b8879c0-25a9-4d2b-8f5a-2f27b89b3282,l3hscpvx,Motor Learning,2vci5sg1,https://oecs.mit.edu/pub/2vci5sg1,Virtual Reality,[see Virtual Reality],"Digital games, virtual reality, and crowdsourced platforms enable large-scale investigation of naturalistic motor behavior (; ) [see Virtual Reality]. This shift allows researchers to track skill development not just over minutes or hour...",https://oecs.mit.edu/pub/2vci5sg1
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,sr3246n4,https://oecs.mit.edu/pub/sr3246n4,Normativity,[see Normativity],"Ritual has been studied in various fields, but two general research trends can be delineated in its historical development. The first emphasizes the functional aspects of ritual. For instance, the uncertainty principle posits that ritual...",https://oecs.mit.edu/pub/sr3246n4
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,s37heqam,https://oecs.mit.edu/pub/s37heqam,Signaling,[see Signaling],"Ritual is defined as “the performance of more or less invariant sequences of formal acts and utterances not entirely encoded by the performers” (, p. 24). This definition highlights ritual’s key features. First, rituals are action-patter...",https://oecs.mit.edu/pub/s37heqam
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,mfsrxxgb,https://oecs.mit.edu/pub/mfsrxxgb,Cultural Attractors,[see Cultural Attractors],"Distinguishing the self-referential from the canonical components of ritual raises a number of key questions and points to new areas of research. For example, the boundaries of ritual’s self-referential component are unclear. Specificall...",https://oecs.mit.edu/pub/mfsrxxgb
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,qlm9zp9e,https://oecs.mit.edu/pub/qlm9zp9e,Social Identity,[see Social Identity],"Research on ritual intersects with the cognitive sciences at many levels, including social dynamics (e.g., group cohesion), identity (e.g., community membership) [see Social Identity], development (e.g., childhood rituals, changes in rit...",https://oecs.mit.edu/pub/qlm9zp9e
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,d8e1n1e8,https://oecs.mit.edu/pub/d8e1n1e8,Social Learning,[see Social Learning],"Research on ritual intersects with the cognitive sciences at many levels, including social dynamics (e.g., group cohesion), identity (e.g., community membership) [see Social Identity], development (e.g., childhood rituals, changes in rit...",https://oecs.mit.edu/pub/d8e1n1e8
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,u870vxpu,https://oecs.mit.edu/pub/u870vxpu,Cultural Evolution,[see Cultural Evolution],"Research on ritual intersects with the cognitive sciences at many levels, including social dynamics (e.g., group cohesion), identity (e.g., community membership) [see Social Identity], development (e.g., childhood rituals, changes in rit...",https://oecs.mit.edu/pub/u870vxpu
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,or750iar,https://oecs.mit.edu/pub/or750iar,Spatial Cognition,[see Spatial Cognition],"Research on ritual intersects with the cognitive sciences at many levels, including social dynamics (e.g., group cohesion), identity (e.g., community membership) [see Social Identity], development (e.g., childhood rituals, changes in rit...",https://oecs.mit.edu/pub/or750iar
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,chnh9r1z,https://oecs.mit.edu/pub/chnh9r1z,Perceptual Learning,[see Perceptual Learning],"Research on ritual intersects with the cognitive sciences at many levels, including social dynamics (e.g., group cohesion), identity (e.g., community membership) [see Social Identity], development (e.g., childhood rituals, changes in rit...",https://oecs.mit.edu/pub/chnh9r1z
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,sr3246n4,https://oecs.mit.edu/pub/sr3246n4,Normativity,[see Normativity],"Research on ritual intersects with the cognitive sciences at many levels, including social dynamics (e.g., group cohesion), identity (e.g., community membership) [see Social Identity], development (e.g., childhood rituals, changes in rit...",https://oecs.mit.edu/pub/sr3246n4
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,00hsw4x2,https://oecs.mit.edu/pub/00hsw4x2,Complex Dynamical Systems,[see Complex Dynamical Systems],"Research on ritual intersects with the cognitive sciences at many levels, including social dynamics (e.g., group cohesion), identity (e.g., community membership) [see Social Identity], development (e.g., childhood rituals, changes in rit...",https://oecs.mit.edu/pub/00hsw4x2
63b59680-df62-4eb3-9597-a0a902d7bb56,048ldgbt,Ritual,bc1nglmr,https://oecs.mit.edu/pub/bc1nglmr,Social Cognitive Neuroscience,[see Social Cognitive Neuroscience],"Research on ritual intersects with the cognitive sciences at many levels, including social dynamics (e.g., group cohesion), identity (e.g., community membership) [see Social Identity], development (e.g., childhood rituals, changes in rit...",https://oecs.mit.edu/pub/bc1nglmr
3d8f2887-5482-4353-bbb6-9fdc9008f7e4,ydxr9tvu,Bodily Sensations,2vci5sg1,https://oecs.mit.edu/pub/2vci5sg1,Virtual Reality,[see Virtual Reality],"The RHI was the first of many illusions working along the same principle of visual capture of touch, including the out-of-body illusions with virtual-reality goggles (; for a different version, ) [see Virtual Reality]. The focus on exper...",https://oecs.mit.edu/pub/2vci5sg1
3d8f2887-5482-4353-bbb6-9fdc9008f7e4,ydxr9tvu,Bodily Sensations,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition],A further difficulty arises from differences among the senses. Spatial and temporal encoding of sensory information varies across the senses. Tactile signals sent from the toe take more time to reach the brain than visual information abo...,https://oecs.mit.edu/pub/lwxmte1p
3036d218-80d9-425a-9367-9d3b0c4b9793,imt0sy0t,Action,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition],"Beyond goal directedness, some have argued that a necessary condition for action, in all its various forms, is that the agent must have some degree of control over what they are doing and must be able to guide their actions (). Recent ef...",https://oecs.mit.edu/pub/rbmlimm5
